iteration,mean_w1,mean_w2
86,-0.4602846628519957,0.45586454189296916
87,-0.4426348978944224,0.4427989239107007
88,-0.4288310620051767,0.4662561704675117
89,-0.4325403495247749,0.46765965776379853
90,-0.4424456542313753,0.4691893741522298
91,-0.4593746063129787,0.4636242791544168
92,-0.4545862256366176,0.478750264898809
93,-0.46922271315565217,0.4717707561616104
94,-0.4681892938061834,0.4677291260864619
95,-0.47036785536906595,0.4728304431801854
96,-0.4693201569855601,0.4821750227966839
97,-0.46753824506159064,0.48776495636605455
98,-0.4441720329952201,0.5152445197860035
99,-0.4432064408943941,0.5234318690022052
100,-0.45218197280221867,0.5231562293705939
101,-0.46522524402463944,0.5212207906089268
102,-0.46919919772743773,0.5203807704618894
103,-0.4736942293152602,0.5232946560563737
104,-0.49491576789195335,0.5129676705598366
105,-0.4919064835441377,0.5219821918272877
106,-0.5084899274494407,0.5105003071616783
107,-0.5224203045604345,0.5063362938695017
108,-0.5370518440075854,0.4988147214833097
109,-0.538207154125661,0.5006267677648597
110,-0.5499412719743547,0.49406515061062545
111,-0.5457738996093114,0.5032875099331822
112,-0.5452021808357016,0.503014986312794
113,-0.5542721913303533,0.5002277973615498
114,-0.5789009848280818,0.48146739812007
115,-0.5780509969295414,0.4902544359388798
116,-0.5807006916281362,0.49506820151393766
117,-0.5775738203370154,0.5007375685870753
118,-0.5615290934765637,0.4889414330608571
119,-0.5667295291008757,0.4887600931524001
120,-0.5750543191859768,0.4891694632711937
121,-0.5678603243267143,0.49671523509164095
122,-0.5756499719583434,0.4950345512089166
123,-0.5787094393444859,0.4992969252978044
124,-0.5785251627939269,0.5093797258613152
125,-0.5797868459620736,0.509931017756434
126,-0.5787887195038109,0.5208369242690302
127,-0.5789381406100812,0.5225110768523092
128,-0.5751301356851343,0.5187503249454383
129,-0.5867287521419459,0.5147330497416296
130,-0.5904126060449104,0.5202032733608779
131,-0.5940017143801574,0.5203705902187626
132,-0.6044615825195673,0.5174794144955981
133,-0.5987440712156656,0.5309377301892071
134,-0.5977944202541216,0.5290400538144907
135,-0.5995939558496949,0.5335857117235444
136,-0.6092256782956551,0.5270579421718167
137,-0.6148007446292673,0.5274686186370553
138,-0.6118093050700969,0.5273610300099292
139,-0.6058283813204265,0.5437743631357463
140,-0.6046280676998071,0.5464836014443013
141,-0.6039422791256057,0.5333765747232317
142,-0.5958815106722392,0.5456365643542695
143,-0.5948696325780692,0.55549995076068
144,-0.5961769713366093,0.5629822500788463
145,-0.5945538238613678,0.5471645971121553
146,-0.6000093129450673,0.5430280099898345
147,-0.6031424255057728,0.547580550771825
148,-0.6037678594868154,0.5482882315655518
149,-0.6139414338821253,0.5406515049388075
150,-0.6245445454756117,0.5378402376668743
151,-0.620491645821524,0.543977775455799
152,-0.612012008274629,0.5443817058738518
153,-0.6175651776484764,0.5472706778944741
154,-0.6119302321698205,0.5537417325771353
155,-0.5691215230851974,0.5544939483374964
156,-0.5619906640054405,0.5375630085238137
157,-0.5649461633337194,0.5398808740674427
158,-0.561720463962409,0.545799479576427
159,-0.5628167086569609,0.5470024133673461
160,-0.5605685933610602,0.5498711015480567
161,-0.5775926453008092,0.5398674388107687
162,-0.6018078342831862,0.5193893943679998
163,-0.5975423603329503,0.5185046288734303
164,-0.6081116254453334,0.5089688783976581
165,-0.5931500894753653,0.5260666524589523
166,-0.5639167828483505,0.5128777999071921
167,-0.585921662234179,0.4960413951166773
168,-0.5796427510985326,0.5096663896649308
169,-0.5806526764582712,0.5174533757012832
170,-0.5814253761453559,0.524160743860527
171,-0.5654762024212582,0.5493085890355762
172,-0.5737196149517647,0.5494366120646957
173,-0.5486786034392819,0.578640395373688
174,-0.5569148368425574,0.5793987701992781
175,-0.5540352532871041,0.5754434964471362
176,-0.5550388239264626,0.5821087016648625
177,-0.5453463586187298,0.5941426505017803
178,-0.548058038791654,0.600038450054948
179,-0.5708665822027273,0.5787050123187516
180,-0.5777125023085291,0.5763212077176368
181,-0.5786341668135592,0.5773835556673265
182,-0.5490604398917115,0.6103369089930539
183,-0.5510753873003439,0.6135735311932126
184,-0.5589449870451381,0.6118051440084495
185,-0.558328024861405,0.6108577611668319
186,-0.5699564003202581,0.6037483947406824
187,-0.5724301813352374,0.6082471066405511
188,-0.5674670549871922,0.620225949688813
189,-0.5737659862772323,0.6181800173110434
190,-0.5793886887395483,0.6157616135410892
191,-0.589872573619107,0.6133881870834547
192,-0.6014105306137322,0.6029106001710143
193,-0.6003492115503096,0.6108778457767507
194,-0.6033898211224192,0.6148535762998563
195,-0.6076628448145898,0.6117763189599364
196,-0.6372690116198272,0.5875799907874968
197,-0.638014792738888,0.589209250131931
198,-0.633815007898079,0.5999397327972477
199,-0.6335476343613154,0.5923875849112279
200,-0.6323300110440186,0.5915807405801684
201,-0.6350319793458771,0.5950373741595422
202,-0.6436390807540703,0.5941432665564753
203,-0.6670131083478666,0.5747534739897767
204,-0.6699577363471394,0.5789891817716851
205,-0.6688664386987335,0.5888251475786409
206,-0.6667496232250228,0.599441123897506
207,-0.6905973955781625,0.5789493634909264
208,-0.6847833475535849,0.5945146489897136
209,-0.6841354496386374,0.5944964195876286
210,-0.677840065177119,0.5936218252217208
211,-0.6905282092682499,0.582995739324105
212,-0.6963200631734989,0.5845406780941356
213,-0.7060155105408135,0.5792072799830238
214,-0.7107784914002573,0.5819152942428135
215,-0.7103689669987294,0.5813903335664113
216,-0.7091630202853786,0.5913731019678273
217,-0.7174944731448748,0.5875910004129303
218,-0.730142467909792,0.579551972204939
219,-0.7251100756968454,0.5888731915213795
220,-0.733787804927967,0.584413778803405
221,-0.7380268535121605,0.5869716923705576
222,-0.7313844665541587,0.6008959830172204
223,-0.7344365406886364,0.6020742503408729
224,-0.7085911227105037,0.6004243252012246
225,-0.7112848666461088,0.6034183507615594
226,-0.7126814595732525,0.6086071855378932
227,-0.7215091502791906,0.6005652080201762
228,-0.7260036152008257,0.6022401334916639
229,-0.7390698760892228,0.5940199869944025
230,-0.7456805574676093,0.5927265067819256
231,-0.7518362521744852,0.5930656221792744
232,-0.7276711738996806,0.5732353816079042
233,-0.7377861391209811,0.5690909710073657
234,-0.7447549087788815,0.5663664120767495
235,-0.7456125733787455,0.5678867368869747
236,-0.7529236995133861,0.5670628649282571
237,-0.7516394401593227,0.5752422415721373
238,-0.7519509607040148,0.5604250245334939
239,-0.7463753044281595,0.5743102722072205
240,-0.720509821870602,0.5621469549170741
241,-0.7276606976588265,0.5600639941667613
242,-0.7331218483280808,0.5613881076822408
243,-0.7428937036207529,0.5526502963067297
244,-0.7452746730705431,0.5565601796223857
245,-0.7194789566411575,0.5602367928980349
246,-0.698849136385796,0.557332209112788
247,-0.6628800843999564,0.5451190526908286
248,-0.6617760463039715,0.5510214301506474
249,-0.6467379531844307,0.5743299677914577
250,-0.5597753491036636,0.5037063500555532
251,-0.5644790948688976,0.5083848957870051
252,-0.5673217967485532,0.5147269053382323
253,-0.5660878256851026,0.5143937002804875
254,-0.5563566921447888,0.5053006990508675
255,-0.558669292378724,0.5074270514081083
256,-0.5412767245988488,0.5341633587777485
257,-0.540878562935955,0.5338766672399268
258,-0.5399674940970116,0.5324225743701283
259,-0.5587366346361141,0.519733753875037
260,-0.562637306420052,0.5245365933229033
261,-0.5694011298197789,0.5247745513206503
262,-0.5702755492281644,0.5274699148833775
263,-0.5624035350071321,0.5436217177853782
264,-0.5734983104180049,0.5413249209842091
265,-0.56292926427583,0.5353603414502272
266,-0.5716677629911281,0.5294200656328978
267,-0.5819532001910833,0.525986980200516
268,-0.58276944071973,0.5276356992793398
269,-0.5842032585115411,0.5354483468061203
270,-0.5913562773937948,0.5358799688592909
271,-0.5712924875465876,0.5104713310749639
272,-0.571911016307693,0.5109213069768005
273,-0.577209283864302,0.5125757795511467
274,-0.5742983447925013,0.5168925167436353
275,-0.5872173969155216,0.5057644341732614
276,-0.5765484883337365,0.523877600527396
277,-0.572542233410365,0.533423711391912
278,-0.5778175945742189,0.5330564074781404
279,-0.5866574340646853,0.5317595753424933
280,-0.5799324203369148,0.5045647698295919
281,-0.585226401883551,0.5040653683778141
282,-0.5982046120157114,0.49890542803323734
283,-0.6035117921561922,0.5003817230127728
284,-0.6078926302892147,0.5027222472425579
285,-0.6106702495864199,0.5044136889725265
286,-0.6087289501688891,0.5146403202860858
287,-0.6158357110301297,0.5137438060957821
288,-0.6169501043256482,0.5163499265323298
289,-0.6194668316445978,0.5156920273493246
290,-0.6290313864148054,0.5134215885053197
291,-0.6219581462641596,0.5020401043750004
292,-0.6280379472557249,0.500997451577152
293,-0.6230551957635894,0.5169701814415788
294,-0.6278201455317286,0.5160747988188628
295,-0.6436172686875445,0.5042627296737797
296,-0.6419972169197571,0.5158554325884991
297,-0.644407674785088,0.522077219243897
298,-0.64397011432472,0.5212339786537558
299,-0.6418235598581412,0.5324565762775707
300,-0.6497902234765135,0.528307785837386
301,-0.6266093213192767,0.5543273965505707
302,-0.6213741490784854,0.5689096260572462
303,-0.6369824924180318,0.5598437515145824
304,-0.6401428589640936,0.5612939810709476
305,-0.636576603806699,0.5485413655762982
306,-0.6345260929450304,0.5579810034276469
307,-0.635708332704267,0.5646521674670026
308,-0.6304748391974594,0.5724576035405561
309,-0.6292579048218377,0.5774272833941105
310,-0.6288141103141206,0.5847848957926675
311,-0.6347704901354217,0.5868631129254003
312,-0.6306871632618756,0.5761832937540105
313,-0.6222598769516948,0.5644676886297423
314,-0.6367436404879503,0.5564603482499296
315,-0.6340103633706281,0.5638152162408239
316,-0.6344136969552087,0.5652873630272234
317,-0.632930506395533,0.5546581431566365
318,-0.6358650733597474,0.5586875446430498
319,-0.6342110655977692,0.5673476088430207
320,-0.629992374861954,0.5765145159634746
321,-0.6325263129638041,0.5824181311599195
322,-0.6300666085398415,0.5886659386081733
323,-0.6464829088226929,0.5792848408797476
324,-0.6591703777534975,0.5721848939057216
325,-0.6571462614158284,0.5830127544182672
326,-0.6524217039044763,0.5688259157393554
327,-0.6526864758969942,0.576133659008605
328,-0.6440352505776729,0.5765027924809266
329,-0.6205937938599105,0.5768421419351101
330,-0.6036379668789368,0.5999924395889633
331,-0.6151044050236311,0.5964916001437041
332,-0.6243344868678858,0.594675500424231
333,-0.6198330071381727,0.6028178595340549
334,-0.6362834703736371,0.5940894656398915
335,-0.6304629179562613,0.5909857095712855
336,-0.6280914846770181,0.6015562616851823
337,-0.5932475976837851,0.5452432054874005
338,-0.5967515863881888,0.5501073517821218
339,-0.6072229338108549,0.5407382642560487
340,-0.5840046551851669,0.5446752556443778
341,-0.5839786669005957,0.5536192252468214
342,-0.5893875499041171,0.554075579202093
343,-0.5609666179081233,0.5849429808268067
344,-0.5709019075974755,0.582416631930185
345,-0.5891031471753635,0.5705372570065363
346,-0.5853159218681491,0.5670569317513435
347,-0.5132577192036086,0.5478223880305494
348,-0.5164904007525662,0.5522941749064363
349,-0.5100237593745759,0.5591473283123688
350,-0.5123994963359467,0.5649331878539511
351,-0.5125924691310204,0.5655292572048931
352,-0.5102332267106481,0.5653385564102433
353,-0.5338025146925234,0.5501765000433334
354,-0.533056301802228,0.5501217891208553
355,-0.5331992426330885,0.5519025405246771
356,-0.5627344794362306,0.5311990609329024
357,-0.5511106891489725,0.5506711784650699
358,-0.5435968066955339,0.5667745388747281
359,-0.5308161194604062,0.5616774494586548
360,-0.5310171084476067,0.56693522803843
361,-0.5184028943489181,0.5815419940034375
362,-0.5222916056997629,0.5838984259982068
363,-0.5146769992914453,0.5956639453430842
364,-0.5078783366832359,0.6075376521603423
365,-0.5211001004298659,0.6015756428250083
366,-0.5212723763928842,0.5992946799010036
367,-0.5446356237350879,0.5799416596053227
368,-0.5306486467312846,0.5940908358305985
369,-0.5319706242307061,0.6013117024140674
370,-0.5465337746191454,0.5952359200166538
371,-0.5497972188620642,0.5976200634517038
372,-0.5462326488551669,0.6076000503485305
373,-0.5643088557860021,0.5990444087843104
374,-0.5627651712519239,0.5973461410338774
375,-0.5513866055373922,0.5731910816550471
376,-0.5449467552994283,0.5729286911483258
377,-0.5345781462105706,0.5884221691641797
378,-0.5571535158361969,0.5704111564601232
379,-0.5444724534644204,0.5915626326888271
380,-0.5382387258953277,0.60575232547807
381,-0.540049139573989,0.6123243711010639
382,-0.54080856030658,0.6133505678530358
383,-0.5408968235401251,0.6171198658680237
384,-0.5378608229504457,0.6141463838842945
385,-0.527742217373199,0.6106967992322049
386,-0.5313922771769254,0.6120283111736066
387,-0.5219183313200803,0.6087231848765277
388,-0.5149305613787137,0.6229050204593279
389,-0.5094036407472724,0.6310746978822085
390,-0.5112739905273744,0.632090014788389
391,-0.5090229747107925,0.6413464840844887
392,-0.4788392100551816,0.6118100960075631
393,-0.44391106943687775,0.5617878654831597
394,-0.4477639506319923,0.5662677321555631
395,-0.45586725596444216,0.5686830036971956
396,-0.4564565592983913,0.5769164514205228
397,-0.4569317166019608,0.584252222276429
398,-0.45040840761136763,0.5922712110079051
399,-0.45311150466325983,0.5923208391466196
400,-0.4566342326266066,0.5970583462919253
401,-0.4606422593775351,0.6022813958576144
402,-0.4695303835802042,0.6031001680164557
403,-0.4621488795089059,0.6144393309616363
404,-0.4623148513446422,0.614629514827136
405,-0.46216793932442235,0.6181511268824331
406,-0.4610950599850448,0.6161619397743814
407,-0.5042675020695602,0.579695431826464
408,-0.5055899288870832,0.5835826812527357
409,-0.5003453158345544,0.5962465232268991
410,-0.5003216545097472,0.5915609505537754
411,-0.5061341800037641,0.5940140890965662
412,-0.503763614899519,0.6015633961981717
413,-0.5080228986641759,0.6027855406818028
414,-0.5182883566816234,0.6001975892195864
415,-0.5027503545156402,0.5841436907319811
416,-0.5231748739859321,0.5736212386383523
417,-0.5447053437695395,0.5626636460995029
418,-0.5283132633316439,0.5832670620757746
419,-0.5331109307550063,0.587484607260635
420,-0.5291354300883175,0.5988686750909088
421,-0.5213254408658728,0.5930812984818715
422,-0.46261597419494527,0.5228431614016936
423,-0.4779672001577016,0.5187295308560688
424,-0.47853899442189646,0.5277997058615962
425,-0.4850305748286475,0.5310234298464723
426,-0.5041848294908781,0.5139499882407517
427,-0.507182226389384,0.5173981889895635
428,-0.49019665242218474,0.5095471012038835
429,-0.48646375911105844,0.5155280678098287
430,-0.4883967553508785,0.522621735283309
431,-0.4793243403197371,0.5406290127963481
432,-0.4818331841680412,0.5476202138636695
433,-0.4752232716114832,0.5579578195564868
434,-0.4904108807363463,0.5526267246558677
435,-0.4952566179453348,0.5558994870410939
436,-0.4930755141101941,0.5643224109759183
437,-0.495007972356083,0.5706995957333482
438,-0.49116422864386405,0.5695043673519673
439,-0.4877029575603201,0.5684776747999648
440,-0.4879614466678315,0.5685689759653276
441,-0.49159598888556394,0.573990635710759
442,-0.49929249487195176,0.5756506875544152
443,-0.4962320185184521,0.5834434638672991
444,-0.5108265068110961,0.5732837315431122
445,-0.5125686276252179,0.5803399439816893
446,-0.5191977468278727,0.5831000450909855
447,-0.5195543298836168,0.5836816146195134
448,-0.5186737636496203,0.5868993212889374
449,-0.5279570089632908,0.5871995975450676
450,-0.5284051810615531,0.5830300975561026
451,-0.5363511322859543,0.5843009581643114
452,-0.5379328731837414,0.5847239939946819
453,-0.5410423500622289,0.5869651667324353
454,-0.5354427845942529,0.6003275352935694
455,-0.5002652430669037,0.5737906009576096
456,-0.49626461328807986,0.5669480069494633
457,-0.5118807846531154,0.5602680180991518
458,-0.5280581906085507,0.5537449199494607
459,-0.5335984078897287,0.5574580532605554
460,-0.5298195232027999,0.5695168287428635
461,-0.5341766738405931,0.5712869606562916
462,-0.5418862800735127,0.5726027716978717
463,-0.5542208606375039,0.5657657311600132
464,-0.5543751410686002,0.5701021244202953
465,-0.5594253517924771,0.5724746510583412
466,-0.5595368337537144,0.5729976113613646
467,-0.5633266358615718,0.5764575354285634
468,-0.5544921648369692,0.5892046541785406
469,-0.5534649346902026,0.5937982268521348
470,-0.5581753642848128,0.5949138845980412
471,-0.5733499252041693,0.5890737389947867
472,-0.5834389684860976,0.5844846070636313
473,-0.5688437988452807,0.6052530193173434
474,-0.571527491631061,0.6069694521075898
475,-0.5779140845786498,0.6071890937069787
476,-0.5858792838619545,0.6048290600520492
477,-0.5979575635152927,0.6011044911677387
478,-0.5984514983928689,0.601004293180781
479,-0.6060470239115608,0.6017601049345305
480,-0.5778960862492345,0.573437573294152
481,-0.5877610401151618,0.5697861910964052
482,-0.5871905957538703,0.5782270108701172
483,-0.5861089747015901,0.5775071759880513
484,-0.5874300967491806,0.5822454618766959
485,-0.5903606786329031,0.582143433029341
486,-0.5908221550103971,0.5901739879984743
487,-0.6120989176978209,0.5770875088831174
488,-0.6206778810575337,0.5766305711017735
489,-0.6270364383564538,0.575788924415955
490,-0.6372211075544487,0.5710355788451372
491,-0.637490009281196,0.5722058552911071
492,-0.6390449748119148,0.5790635476590874
493,-0.650386055802318,0.5710658675154344
494,-0.639855205975682,0.5824280816485797
495,-0.6127141399670694,0.5789141759215428
496,-0.6122220872102738,0.587397421596052
497,-0.6290667267077376,0.5730048320684844
498,-0.6201881865052313,0.5892885376056464
499,-0.621920999002143,0.5937021010468245
500,-0.5820858244787991,0.5879390258351765
501,-0.5896158871102432,0.5853780570984921
502,-0.5890440735176895,0.5880928464506231
503,-0.5906925836575639,0.5914077129947833
504,-0.5418397815575328,0.5627514094678238
505,-0.5496320082807263,0.5619948835479279
506,-0.5393294581301261,0.5530095007086598
507,-0.5335722735761178,0.5675386213252391
508,-0.5304938461438495,0.5678463303123032
509,-0.5299196170433951,0.5657514642199257
510,-0.5378546648061368,0.5667787475198707
511,-0.5550208987439901,0.5546188708268862
512,-0.5542134802315887,0.5598797190415213
513,-0.5653661237767449,0.5575805510864954
514,-0.5660116240807622,0.557909580831946
515,-0.5580307368867813,0.5574628234941836
516,-0.564875274148132,0.5580148877976367
517,-0.5670176726063384,0.5584090058574849
518,-0.5690961582711386,0.562830555979918
519,-0.5753332095152381,0.565353302978862
520,-0.5492149949014761,0.55476179061603
521,-0.548128060711443,0.5477134093017159
522,-0.5505632367521952,0.5513676601623948
523,-0.5533975608908309,0.5576057427435562
524,-0.550605493123479,0.5675587988361248
525,-0.5483045570869881,0.5778068516128733
526,-0.5370547775466101,0.5918912618231075
527,-0.5390387108043538,0.5941974251971479
528,-0.5356501141699987,0.6045395910506244
529,-0.5220529837221792,0.5999622753152813
530,-0.5264032312082781,0.5993800972498154
531,-0.5298203153145716,0.6047203768474207
532,-0.5463383362326231,0.5949276978603778
533,-0.5420089418580765,0.6054310596479558
534,-0.5413870997357155,0.61232951300628
535,-0.553571971746401,0.6097199721769185
536,-0.5521504652284558,0.6008104702567448
537,-0.5572049445331202,0.6029783428021441
538,-0.562679239185888,0.6046823266002671
539,-0.5522097316569906,0.6165988674226415
540,-0.564577386037909,0.6120923380250187
541,-0.5747198519317819,0.6106287855493021
542,-0.5731752433894713,0.6083672184639609
543,-0.5728314657083456,0.6152519537353792
544,-0.5673705001096964,0.6265240400505548
545,-0.5791759294700932,0.6176903779908792
546,-0.5537073777918651,0.6465938386676963
547,-0.5493490009195595,0.6429076926385089
548,-0.5495392650291833,0.6409570504215268
549,-0.5472382206435461,0.6507238493850402
550,-0.5454541053467863,0.6583915892524191
551,-0.5658579946097344,0.6442881845485785
552,-0.558960118608359,0.6432248145544244
553,-0.5415797306277222,0.6268991982055172
554,-0.5184495259006834,0.6141316145882688
555,-0.5243041930674915,0.6118775951658457
556,-0.5363090201976397,0.6096473149575773
557,-0.5469245284173886,0.6084671613980673
558,-0.5415487576600628,0.6012180289623164
559,-0.5542128523920197,0.5961191618103924
560,-0.5316582442015139,0.5950521717117389
561,-0.537946534114491,0.5964008290853915
562,-0.5460412820683707,0.597360500264701
563,-0.5602332932053803,0.5860890276320183
564,-0.5621744854669634,0.585561806482136
565,-0.5715255797231004,0.5801135800309486
566,-0.5672734660088493,0.5754421512156838
567,-0.5731716120896385,0.5704410247220596
568,-0.5800759919022198,0.5721966750285682
569,-0.5814673519678631,0.5785131305438488
570,-0.5817255668736633,0.5858293432227861
571,-0.5801944980785477,0.5825399744497853
572,-0.5805629768360593,0.5889326244614836
573,-0.597415581816474,0.5736052115110527
574,-0.5977180933069358,0.5609523682813543
575,-0.5982795742809034,0.5621620915316785
576,-0.5585698128554474,0.5501184024735699
577,-0.5637471764790581,0.5537084195743951
578,-0.5628283005388787,0.5523062108119956
579,-0.5605206711050283,0.5513981754446449
580,-0.5612007918220102,0.5524269010725381
581,-0.5636218372419589,0.5565217100837123
582,-0.5722079459160377,0.5539346391554661
583,-0.5680489823064785,0.5650877557914119
584,-0.5463430792204064,0.5454331388485515
585,-0.5474606723415931,0.5493059237171015
586,-0.5511199225571825,0.5515363006572218
587,-0.5541679488499102,0.5542908247281205
588,-0.5646047975078846,0.5510337783478589
589,-0.5677903167199118,0.5514460106438457
590,-0.5702169812080853,0.5568512457120378
591,-0.5604838202851644,0.5671743328703601
592,-0.5632659758678416,0.5721155986662437
593,-0.5666593884137702,0.5773518421237239
594,-0.5742135062137135,0.5731438771821312
595,-0.5969207660200788,0.5559147256817135
596,-0.5983045030344444,0.5597677448437248
597,-0.5862053782797875,0.5727203874018164
598,-0.590888822332961,0.5739573717339342
599,-0.5908801140873815,0.5738945313578084
600,-0.5546345671087499,0.5424169263721818
601,-0.5488598038623915,0.5556018199061596
602,-0.5465750366079033,0.5620433830046476
603,-0.5464061691998038,0.5617463176994429
604,-0.5595407355805064,0.5499336670883479
605,-0.5531403577986503,0.5655196956406082
606,-0.5588992749756101,0.5636969455868356
607,-0.49627959946500566,0.49767450528745405
608,-0.4873700531368376,0.4963352359209205
609,-0.4758018224741411,0.5125210513352195
610,-0.47643426912583087,0.5163184597480003
611,-0.4699072160202066,0.507864724252609
612,-0.4604872040638403,0.5255626907749646
613,-0.48297259981040247,0.5072901403631783
614,-0.4820005087060112,0.5173228245474774
615,-0.4771430303822904,0.5309815866944875
616,-0.47000568378778956,0.5246041865108159
617,-0.4736403679620769,0.5264579029993146
618,-0.4714124726790842,0.521972643058099
619,-0.4793135594573192,0.5243350934805133
620,-0.4680965159724378,0.5384225315791693
621,-0.4705706684839816,0.5432195842137552
622,-0.47250022116739265,0.5506291807952975
623,-0.47849314227474143,0.5518745612378174
624,-0.48473550644849306,0.5554943145976412
625,-0.49456994706969,0.5553144142533616
626,-0.5478097332473664,0.5061239300303728
627,-0.5443307164282664,0.5159289803255956
628,-0.5387615128533038,0.4984195304574132
629,-0.5373284994230599,0.5086193343081823
630,-0.5414969476410364,0.5097217401734789
631,-0.563425090704957,0.49423840756152143
632,-0.565223517300709,0.49979720038854764
633,-0.5597681723977052,0.5139707983371067
634,-0.5439072827474826,0.5072208794248474
635,-0.5371632619241423,0.5242988918401034
636,-0.5485493919298107,0.5220493922399322
637,-0.5350317104747068,0.5427265617172589
638,-0.5302798951487908,0.550735313680272
639,-0.5157088909196476,0.5435363716679316
640,-0.5099148893231432,0.5581028439818657
641,-0.40880238135468683,0.5204804659511099
642,-0.40729743959560233,0.5111900634608036
643,-0.40422877484470254,0.5232413486583565
644,-0.4156860632767103,0.5237824311856661
645,-0.3997898059602008,0.5406440376741396
646,-0.4011056480752917,0.5432125039053214
647,-0.42813520370052766,0.5227680034503593
648,-0.42585664497788595,0.5292344775512631
649,-0.41331710423754,0.5447347544128113
650,-0.406762391183906,0.5022490034164462
651,-0.41059412593089933,0.5055963271455682
652,-0.40282757155483045,0.5193969193134147
653,-0.39930006495508386,0.5113727163103547
654,-0.39399005394745024,0.5225571567264319
655,-0.39930906252487985,0.5262542798822186
656,-0.4014158330224172,0.5306118140049274
657,-0.3836395785575217,0.5089516138847509
658,-0.38065142889784825,0.5188848640505772
659,-0.3825397297710913,0.5270217422651711
660,-0.381695600135825,0.5369961755876568
661,-0.37269176620415595,0.5347470101684201
662,-0.36655903214928665,0.5263323828345995
663,-0.36509177709312796,0.5356118335685376
664,-0.35425452156014176,0.5472950504114747
665,-0.3520654723187011,0.5435403728946642
666,-0.3528438104361651,0.5518070617054908
667,-0.3505106387410972,0.5623230255486606
668,-0.3673261226334106,0.5600361123417131
669,-0.4029027163658879,0.540383805289176
670,-0.39061956227352285,0.5536692864974918
