iteration,mean_w1,mean_w2
223,-0.11072006540429652,0.09778475060332088
224,-0.11072006540429652,0.09778475060332088
225,-0.11072006540429652,0.09778475060332088
226,-0.11072006540429652,0.09778475060332088
227,-0.11072006540429652,0.09778475060332088
228,-0.11072006540429652,0.09778475060332088
229,-0.11072006540429652,0.09778475060332088
230,-0.11072006540429652,0.09778475060332088
231,-0.11072006540429652,0.09778475060332088
232,-0.11072006540429652,0.09778475060332088
233,-0.11072006540429652,0.09778475060332088
234,-0.11072006540429652,0.09778475060332088
235,-0.11072006540429652,0.09778475060332088
236,-0.11072006540429652,0.09778475060332088
237,-0.11072006540429652,0.09778475060332088
238,-0.11072006540429652,0.09778475060332088
239,-0.11072006540429652,0.09778475060332088
240,-0.11072006540429652,0.09778475060332088
241,-0.11072006540429652,0.09778475060332088
242,-0.11072006540429652,0.09778475060332088
243,-0.11072006540429652,0.09778475060332088
244,-0.11072006540429652,0.09778475060332088
245,-0.11072006540429652,0.09778475060332088
246,-0.11072006540429652,0.09778475060332088
247,-0.11072006540429652,0.09778475060332088
248,-0.11072006540429652,0.09778475060332088
249,-0.11072006540429652,0.09778475060332088
250,-0.11072006540429652,0.09778475060332088
251,-0.11072006540429652,0.09778475060332088
252,-0.11072006540429652,0.09778475060332088
253,-0.11072006540429652,0.09778475060332088
254,-0.11072006540429652,0.09778475060332088
255,-0.11072006540429652,0.09778475060332088
256,-0.11072006540429652,0.09778475060332088
257,-0.11072006540429652,0.09778475060332088
258,-0.11072006540429652,0.09778475060332088
259,-0.11072006540429652,0.09778475060332088
260,-0.11072006540429652,0.09778475060332088
261,-0.11072006540429652,0.09778475060332088
262,-0.11072006540429652,0.09778475060332088
263,-0.11072006540429652,0.09778475060332088
264,-0.11072006540429652,0.09778475060332088
265,-0.11072006540429652,0.09778475060332088
266,-0.11072006540429652,0.09778475060332088
267,-0.11072006540429652,0.09778475060332088
268,-0.11072006540429652,0.09778475060332088
269,-0.11072006540429652,0.09778475060332088
270,-0.11072006540429652,0.09778475060332088
271,-0.11072006540429652,0.09778475060332088
272,-0.11072006540429652,0.09778475060332088
273,-0.11072006540429652,0.09778475060332088
274,-0.11072006540429652,0.09778475060332088
275,-0.11072006540429652,0.09778475060332088
276,-0.11072006540429652,0.09778475060332088
277,-0.11072006540429652,0.09778475060332088
278,-0.11072006540429652,0.09778475060332088
279,-0.11072006540429652,0.09778475060332088
280,-0.11072006540429652,0.09778475060332088
281,-0.11072006540429652,0.09778475060332088
282,-0.11072006540429652,0.09778475060332088
283,-0.11072006540429652,0.09778475060332088
284,-0.11072006540429652,0.09778475060332088
285,-0.11072006540429652,0.09778475060332088
286,-0.11072006540429652,0.09778475060332088
287,-0.11072006540429652,0.09778475060332088
288,-0.11072006540429652,0.09778475060332088
289,-0.11072006540429652,0.09778475060332088
290,-0.11072006540429652,0.09778475060332088
291,-0.11072006540429652,0.09778475060332088
292,-0.11072006540429652,0.09778475060332088
293,-0.11072006540429652,0.09778475060332088
294,-0.11072006540429652,0.09778475060332088
295,-0.11072006540429652,0.09778475060332088
296,-0.11072006540429652,0.09778475060332088
297,-0.11072006540429652,0.09778475060332088
298,-0.11072006540429652,0.09778475060332088
299,-0.11072006540429652,0.09778475060332088
300,-0.11072006540429652,0.09778475060332088
301,-0.09105669824694136,0.11863991313468865
302,-0.09105669824694136,0.11863991313468865
303,-0.09105669824694136,0.11863991313468865
304,-0.09105669824694136,0.11863991313468865
305,-0.09105669824694136,0.11863991313468865
306,-0.09105669824694136,0.11863991313468865
307,-0.09105669824694136,0.11863991313468865
308,-0.09105669824694136,0.11863991313468865
309,-0.09105669824694136,0.11863991313468865
310,-0.1239268640687952,0.08868781311139128
311,-0.1239268640687952,0.08868781311139128
312,-0.1239268640687952,0.08868781311139128
313,-0.1239268640687952,0.08868781311139128
314,-0.1239268640687952,0.08868781311139128
315,-0.1239268640687952,0.08868781311139128
316,-0.1239268640687952,0.08868781311139128
317,-0.1239268640687952,0.08868781311139128
318,-0.1239268640687952,0.08868781311139128
319,-0.1239268640687952,0.08868781311139128
320,-0.1239268640687952,0.08868781311139128
321,-0.1239268640687952,0.08868781311139128
322,-0.1239268640687952,0.08868781311139128
323,-0.1239268640687952,0.08868781311139128
324,-0.1239268640687952,0.08868781311139128
325,-0.1239268640687952,0.08868781311139128
326,-0.1239268640687952,0.08868781311139128
327,-0.1239268640687952,0.08868781311139128
328,-0.1239268640687952,0.08868781311139128
329,-0.1239268640687952,0.08868781311139128
330,-0.1239268640687952,0.08868781311139128
331,-0.1239268640687952,0.08868781311139128
332,-0.1239268640687952,0.08868781311139128
333,-0.1239268640687952,0.08868781311139128
334,-0.1239268640687952,0.08868781311139128
335,-0.1239268640687952,0.08868781311139128
336,-0.1239268640687952,0.08868781311139128
337,-0.1239268640687952,0.08868781311139128
338,-0.1239268640687952,0.08868781311139128
339,-0.1239268640687952,0.08868781311139128
340,-0.1239268640687952,0.08868781311139128
341,-0.1239268640687952,0.08868781311139128
342,-0.1239268640687952,0.08868781311139128
343,-0.1239268640687952,0.08868781311139128
344,-0.1239268640687952,0.08868781311139128
345,-0.06604795259536182,0.15154893273630676
346,-0.06604795259536182,0.15154893273630676
347,-0.06604795259536182,0.15154893273630676
348,-0.06604795259536182,0.15154893273630676
349,-0.06604795259536182,0.15154893273630676
350,-0.06604795259536182,0.15154893273630676
351,-0.06604795259536182,0.15154893273630676
352,-0.06604795259536182,0.15154893273630676
353,-0.06604795259536182,0.15154893273630676
354,-0.06604795259536182,0.15154893273630676
355,-0.06604795259536182,0.15154893273630676
356,-0.06604795259536182,0.15154893273630676
357,-0.06604795259536182,0.15154893273630676
358,-0.06604795259536182,0.15154893273630676
359,-0.06604795259536182,0.15154893273630676
360,-0.06604795259536182,0.15154893273630676
361,-0.169164530560233,0.08812608200431699
362,-0.169164530560233,0.08812608200431699
363,-0.169164530560233,0.08812608200431699
364,-0.169164530560233,0.08812608200431699
365,-0.1527944079592932,0.10619403229114864
366,-0.1527944079592932,0.10619403229114864
367,-0.1527944079592932,0.10619403229114864
368,-0.1527944079592932,0.10619403229114864
369,-0.1527944079592932,0.10619403229114864
370,-0.12886732489109146,0.13806815138533357
371,-0.12886732489109146,0.13806815138533357
372,-0.17381891739309208,0.09602373046370812
373,-0.17381891739309208,0.09602373046370812
374,-0.17381891739309208,0.09602373046370812
375,-0.17381891739309208,0.09602373046370812
376,-0.17381891739309208,0.09602373046370812
377,-0.17381891739309208,0.09602373046370812
378,-0.17381891739309208,0.09602373046370812
379,-0.1267985214544933,0.16830470555418436
380,-0.1267985214544933,0.16830470555418436
381,-0.1267985214544933,0.16830470555418436
382,-0.1267985214544933,0.16830470555418436
383,-0.1267985214544933,0.16830470555418436
384,-0.1267985214544933,0.16830470555418436
385,-0.1267985214544933,0.16830470555418436
386,-0.1267985214544933,0.16830470555418436
387,-0.1267985214544933,0.16830470555418436
388,-0.1267985214544933,0.16830470555418436
389,-0.1267985214544933,0.16830470555418436
390,-0.1267985214544933,0.16830470555418436
391,-0.1267985214544933,0.16830470555418436
392,-0.1267985214544933,0.16830470555418436
393,-0.1267985214544933,0.16830470555418436
394,-0.1267985214544933,0.16830470555418436
395,-0.1267985214544933,0.16830470555418436
396,-0.1267985214544933,0.16830470555418436
397,-0.1267985214544933,0.16830470555418436
398,-0.1267985214544933,0.16830470555418436
399,-0.1267985214544933,0.16830470555418436
400,-0.1267985214544933,0.16830470555418436
401,-0.1267985214544933,0.16830470555418436
402,-0.1267985214544933,0.16830470555418436
403,-0.1267985214544933,0.16830470555418436
404,-0.1267985214544933,0.16830470555418436
405,-0.1267985214544933,0.16830470555418436
406,-0.1267985214544933,0.16830470555418436
407,-0.1267985214544933,0.16830470555418436
408,-0.1267985214544933,0.16830470555418436
409,-0.1267985214544933,0.16830470555418436
410,-0.1267985214544933,0.16830470555418436
411,-0.1267985214544933,0.16830470555418436
412,-0.1267985214544933,0.16830470555418436
413,-0.1267985214544933,0.16830470555418436
414,-0.1267985214544933,0.16830470555418436
415,-0.1267985214544933,0.16830470555418436
416,-0.1267985214544933,0.16830470555418436
417,-0.1267985214544933,0.16830470555418436
418,-0.1267985214544933,0.16830470555418436
419,-0.1267985214544933,0.16830470555418436
420,-0.1267985214544933,0.16830470555418436
421,-0.1267985214544933,0.16830470555418436
422,-0.1267985214544933,0.16830470555418436
423,-0.1267985214544933,0.16830470555418436
424,-0.1267985214544933,0.16830470555418436
425,-0.1267985214544933,0.16830470555418436
426,-0.1267985214544933,0.16830470555418436
427,-0.1267985214544933,0.16830470555418436
428,-0.1267985214544933,0.16830470555418436
429,-0.1267985214544933,0.16830470555418436
430,-0.1267985214544933,0.16830470555418436
431,-0.1267985214544933,0.16830470555418436
432,-0.1267985214544933,0.16830470555418436
433,-0.1267985214544933,0.16830470555418436
434,-0.1267985214544933,0.16830470555418436
435,-0.1267985214544933,0.16830470555418436
436,-0.1267985214544933,0.16830470555418436
437,-0.1267985214544933,0.16830470555418436
438,-0.1267985214544933,0.16830470555418436
439,-0.1267985214544933,0.16830470555418436
440,-0.1267985214544933,0.16830470555418436
441,-0.1267985214544933,0.16830470555418436
442,-0.1267985214544933,0.16830470555418436
443,-0.1267985214544933,0.16830470555418436
444,-0.1267985214544933,0.16830470555418436
445,-0.1267985214544933,0.16830470555418436
446,-0.1267985214544933,0.16830470555418436
447,-0.1267985214544933,0.16830470555418436
448,-0.1267985214544933,0.16830470555418436
449,-0.1267985214544933,0.16830470555418436
450,-0.1267985214544933,0.16830470555418436
451,-0.1267985214544933,0.16830470555418436
452,-0.1267985214544933,0.16830470555418436
453,-0.1267985214544933,0.16830470555418436
454,-0.18671547809031228,0.11934302692480644
455,-0.18671547809031228,0.11934302692480644
456,-0.18671547809031228,0.11934302692480644
457,-0.18671547809031228,0.11934302692480644
458,-0.18671547809031228,0.11934302692480644
459,-0.18671547809031228,0.11934302692480644
460,-0.18671547809031228,0.11934302692480644
461,-0.18671547809031228,0.11934302692480644
462,-0.18671547809031228,0.11934302692480644
463,-0.18671547809031228,0.11934302692480644
464,-0.18671547809031228,0.11934302692480644
465,-0.18671547809031228,0.11934302692480644
466,-0.18671547809031228,0.11934302692480644
467,-0.18671547809031228,0.11934302692480644
468,-0.18671547809031228,0.11934302692480644
469,-0.18671547809031228,0.11934302692480644
470,-0.18671547809031228,0.11934302692480644
471,-0.18671547809031228,0.11934302692480644
472,-0.18671547809031228,0.11934302692480644
473,-0.17561224658875185,0.13590281888452826
474,-0.17561224658875185,0.13590281888452826
475,-0.17561224658875185,0.13590281888452826
476,-0.17561224658875185,0.13590281888452826
477,-0.17561224658875185,0.13590281888452826
478,-0.17561224658875185,0.13590281888452826
479,-0.17561224658875185,0.13590281888452826
480,-0.17561224658875185,0.13590281888452826
481,-0.17561224658875185,0.13590281888452826
482,-0.17561224658875185,0.13590281888452826
483,-0.17561224658875185,0.13590281888452826
484,-0.17561224658875185,0.13590281888452826
485,-0.17561224658875185,0.13590281888452826
486,-0.17561224658875185,0.13590281888452826
487,-0.17561224658875185,0.13590281888452826
488,-0.17561224658875185,0.13590281888452826
489,-0.17561224658875185,0.13590281888452826
490,-0.17561224658875185,0.13590281888452826
491,-0.17561224658875185,0.13590281888452826
492,-0.14676379668716108,0.1650858082733469
493,-0.14676379668716108,0.1650858082733469
494,-0.15872307424213214,0.1541049970210607
495,-0.15872307424213214,0.1541049970210607
496,-0.15872307424213214,0.1541049970210607
497,-0.15872307424213214,0.1541049970210607
498,-0.15872307424213214,0.1541049970210607
499,-0.15872307424213214,0.1541049970210607
500,-0.15872307424213214,0.1541049970210607
501,-0.15872307424213214,0.1541049970210607
502,-0.15872307424213214,0.1541049970210607
503,-0.15872307424213214,0.1541049970210607
504,-0.15872307424213214,0.1541049970210607
505,-0.15872307424213214,0.1541049970210607
506,-0.15872307424213214,0.1541049970210607
507,-0.15872307424213214,0.1541049970210607
508,-0.15872307424213214,0.1541049970210607
509,-0.15872307424213214,0.1541049970210607
510,-0.15872307424213214,0.1541049970210607
511,-0.15872307424213214,0.1541049970210607
512,-0.15872307424213214,0.1541049970210607
513,-0.15872307424213214,0.1541049970210607
514,-0.15872307424213214,0.1541049970210607
515,-0.15872307424213214,0.1541049970210607
516,-0.15872307424213214,0.1541049970210607
517,-0.15872307424213214,0.1541049970210607
518,-0.15872307424213214,0.1541049970210607
519,-0.15872307424213214,0.1541049970210607
520,-0.15872307424213214,0.1541049970210607
521,-0.15872307424213214,0.1541049970210607
522,-0.15872307424213214,0.1541049970210607
523,-0.15872307424213214,0.1541049970210607
524,-0.15872307424213214,0.1541049970210607
525,-0.15872307424213214,0.1541049970210607
526,-0.15872307424213214,0.1541049970210607
527,-0.15872307424213214,0.1541049970210607
528,-0.15872307424213214,0.1541049970210607
529,-0.15872307424213214,0.1541049970210607
530,-0.15872307424213214,0.1541049970210607
531,-0.15872307424213214,0.1541049970210607
532,-0.15872307424213214,0.1541049970210607
533,-0.15872307424213214,0.1541049970210607
534,-0.15872307424213214,0.1541049970210607
535,-0.15872307424213214,0.1541049970210607
536,-0.15872307424213214,0.1541049970210607
537,-0.15872307424213214,0.1541049970210607
538,-0.15872307424213214,0.1541049970210607
539,-0.15872307424213214,0.1541049970210607
540,-0.15872307424213214,0.1541049970210607
541,-0.15872307424213214,0.1541049970210607
542,-0.15872307424213214,0.1541049970210607
543,-0.15872307424213214,0.1541049970210607
544,-0.15872307424213214,0.1541049970210607
545,-0.15872307424213214,0.1541049970210607
546,-0.15872307424213214,0.1541049970210607
547,-0.15872307424213214,0.1541049970210607
548,-0.15872307424213214,0.1541049970210607
549,-0.15872307424213214,0.1541049970210607
550,-0.15872307424213214,0.1541049970210607
551,-0.15872307424213214,0.1541049970210607
552,-0.15872307424213214,0.1541049970210607
553,-0.15872307424213214,0.1541049970210607
554,-0.15872307424213214,0.1541049970210607
555,-0.15872307424213214,0.1541049970210607
556,-0.15872307424213214,0.1541049970210607
557,-0.15872307424213214,0.1541049970210607
558,-0.15872307424213214,0.1541049970210607
559,-0.15872307424213214,0.1541049970210607
560,-0.15872307424213214,0.1541049970210607
561,-0.15872307424213214,0.1541049970210607
562,-0.15872307424213214,0.1541049970210607
563,-0.15872307424213214,0.1541049970210607
564,-0.15872307424213214,0.1541049970210607
565,-0.15872307424213214,0.1541049970210607
566,-0.15872307424213214,0.1541049970210607
567,-0.15872307424213214,0.1541049970210607
568,-0.15872307424213214,0.1541049970210607
569,-0.15872307424213214,0.1541049970210607
570,-0.15872307424213214,0.1541049970210607
571,-0.15872307424213214,0.1541049970210607
572,-0.15872307424213214,0.1541049970210607
573,-0.15872307424213214,0.1541049970210607
574,-0.15872307424213214,0.1541049970210607
575,-0.15872307424213214,0.1541049970210607
576,-0.15872307424213214,0.1541049970210607
577,-0.15872307424213214,0.1541049970210607
578,-0.15872307424213214,0.1541049970210607
579,-0.15872307424213214,0.1541049970210607
580,-0.15872307424213214,0.1541049970210607
581,-0.15872307424213214,0.1541049970210607
582,-0.15872307424213214,0.1541049970210607
583,-0.15872307424213214,0.1541049970210607
584,-0.15872307424213214,0.1541049970210607
585,-0.15872307424213214,0.1541049970210607
586,-0.15872307424213214,0.1541049970210607
587,-0.15872307424213214,0.1541049970210607
588,-0.15872307424213214,0.1541049970210607
589,-0.15872307424213214,0.1541049970210607
590,-0.15872307424213214,0.1541049970210607
591,-0.15872307424213214,0.1541049970210607
592,-0.15872307424213214,0.1541049970210607
593,-0.15872307424213214,0.1541049970210607
594,-0.15872307424213214,0.1541049970210607
595,-0.15872307424213214,0.1541049970210607
596,-0.15872307424213214,0.1541049970210607
597,-0.15872307424213214,0.1541049970210607
598,-0.15872307424213214,0.1541049970210607
599,-0.15872307424213214,0.1541049970210607
600,-0.15872307424213214,0.1541049970210607
601,-0.15872307424213214,0.1541049970210607
602,-0.15872307424213214,0.1541049970210607
603,-0.15872307424213214,0.1541049970210607
604,-0.15872307424213214,0.1541049970210607
605,-0.15872307424213214,0.1541049970210607
606,-0.15872307424213214,0.1541049970210607
607,-0.15872307424213214,0.1541049970210607
608,-0.15872307424213214,0.1541049970210607
609,-0.15872307424213214,0.1541049970210607
610,-0.15872307424213214,0.1541049970210607
611,-0.15872307424213214,0.1541049970210607
612,-0.15872307424213214,0.1541049970210607
613,-0.15872307424213214,0.1541049970210607
614,-0.15872307424213214,0.1541049970210607
615,-0.15872307424213214,0.1541049970210607
616,-0.15872307424213214,0.1541049970210607
617,-0.15872307424213214,0.1541049970210607
618,-0.15872307424213214,0.1541049970210607
619,-0.15872307424213214,0.1541049970210607
620,-0.15872307424213214,0.1541049970210607
621,-0.15872307424213214,0.1541049970210607
622,-0.15872307424213214,0.1541049970210607
623,-0.15872307424213214,0.1541049970210607
624,-0.15872307424213214,0.1541049970210607
625,-0.15872307424213214,0.1541049970210607
626,-0.15872307424213214,0.1541049970210607
627,-0.15872307424213214,0.1541049970210607
628,-0.15872307424213214,0.1541049970210607
629,-0.15872307424213214,0.1541049970210607
630,-0.15872307424213214,0.1541049970210607
631,-0.15872307424213214,0.1541049970210607
632,-0.15872307424213214,0.1541049970210607
633,-0.15872307424213214,0.1541049970210607
634,-0.15872307424213214,0.1541049970210607
635,-0.15872307424213214,0.1541049970210607
636,-0.15872307424213214,0.1541049970210607
637,-0.15872307424213214,0.1541049970210607
638,-0.15872307424213214,0.1541049970210607
639,-0.15872307424213214,0.1541049970210607
640,-0.15872307424213214,0.1541049970210607
641,-0.15872307424213214,0.1541049970210607
642,-0.15872307424213214,0.1541049970210607
643,-0.15872307424213214,0.1541049970210607
644,-0.15872307424213214,0.1541049970210607
645,-0.15872307424213214,0.1541049970210607
646,-0.15872307424213214,0.1541049970210607
647,-0.15872307424213214,0.1541049970210607
648,-0.15872307424213214,0.1541049970210607
649,-0.15872307424213214,0.1541049970210607
650,-0.15872307424213214,0.1541049970210607
651,-0.15872307424213214,0.1541049970210607
652,-0.15872307424213214,0.1541049970210607
653,-0.15872307424213214,0.1541049970210607
654,-0.15872307424213214,0.1541049970210607
655,-0.15872307424213214,0.1541049970210607
656,-0.15872307424213214,0.1541049970210607
657,-0.15872307424213214,0.1541049970210607
658,-0.15872307424213214,0.1541049970210607
659,-0.15872307424213214,0.1541049970210607
660,-0.15872307424213214,0.1541049970210607
661,-0.15872307424213214,0.1541049970210607
662,-0.15872307424213214,0.1541049970210607
663,-0.15872307424213214,0.1541049970210607
664,-0.15872307424213214,0.1541049970210607
665,-0.15872307424213214,0.1541049970210607
